X3	2.750762e+14	1.903062e-11
X53	2.619799e+21	1.812458e-04
X1	3.105187e+17	2.148264e-08
X56	4.737884e+07	3.277815e-18
X54	2.859029e+19	1.977965e-06
X2	4.063525e+15	2.811272e-10
X4	7.199877e+11	4.981097e-14
X5	2.113306e+14	1.462050e-11
X7	2.615634e+22	1.809577e-03
X6	1.642893e+16	1.136604e-09
X52	1.300890e+25	8.999955e-01
X20	3.635785e+20	2.515348e-05
X22	1.679565e+15	1.161975e-10
X61	1.803805e+13	1.247928e-12
X19	1.481245e+07	1.024771e-18
X58	2.468784e+04	1.707981e-21
X59	8.197849e+03	5.671525e-22
X80	7.902840e+06	5.467429e-19
X60	4.087458e+09	2.827829e-16
X21	2.256573e+19	1.561167e-06
X62	1.853935e+08	1.282609e-17
X24	1.268103e+13	8.773127e-13
X63	3.680104e+05	2.546010e-20
X23	7.350854e+09	5.085547e-16
X71	4.715927e+03	3.262624e-22
X25	2.603097e+07	1.800903e-18
X26	6.175134e-35	4.272148e-60
X64	1.118333e+00	7.736970e-26
X27	4.266575e+07	2.951748e-18
X28	1.188558e+04	8.222814e-22
X29	2.214159e+11	1.531823e-14
X30	2.754434e+10	1.905603e-15
X31	7.269201e+16	5.029057e-09
X32	1.647540e+07	1.139819e-18
X33	1.287294e+11	8.905899e-15
X34	2.704875e+09	1.871316e-16
X35	2.693497e+12	1.863444e-13
X36	1.981418e+10	1.370806e-15
X40	2.950095e+10	2.040966e-15
X41	3.655537e+09	2.529013e-16
X76	8.596338e+04	5.947212e-21
X77	7.018299e+05	4.855476e-20
X42	2.335976e+14	1.616101e-11
X43	3.020236e+15	2.089492e-10
X74	7.621841e+03	5.273024e-22
X75	5.222069e+04	3.612789e-21
X44	2.332780e+11	1.613889e-14
X45	1.488916e+15	1.030078e-10
X46	1.747074e+12	1.208680e-13
X47	1.386170e+14	9.589950e-12
X48	2.542030e+11	1.758655e-14
X68	1.136855e+11	7.865111e-15
X73	6.965505e+13	4.818951e-12
X78	2.017124e+15	1.395508e-10
X79	4.696876e+10	3.249444e-15
X111	2.740478e+08	1.895947e-17
